input_box_index,gt_box_index,iou
7247,1,0.08601878316313727
7248,0,0.0
7248,1,0.02751222636992197
7249,0,0.0
7249,1,0.10111252704145239
7250,0,0.0
7250,1,0.030983505512097644
7251,0,0.0
7251,1,0.10635040853103193
7252,0,0.0
7252,1,0.03258763968087564
7253,0,0.013650624601760012
7253,1,0.10819449879924421
7254,0,0.0
7254,1,0.03287523788993824
7255,0,0.0
7255,1,0.1113697867953785
7256,0,0.0
7256,1,0.03983013611596949
7257,0,0.0
7257,1,0.12196473275415497
7258,0,0.0
7258,1,0.04639186037906988
7259,0,0.016899594966649986
7259,1,0.13129471613862703
7260,0,0.0
7260,1,0.038294526697352414
7261,0,0.0
7261,1,0.1218199435922297
7262,0,0.0
7262,1,0.04882990251791807
7263,0,0.0
7263,1,0.13802610759649264
7264,0,0.0
7264,1,0.06057016747390912
7265,0,0.02016945961330934
7265,1,0.15537847942465108
7266,0,0.0
7266,1,0.043770983291287056
7267,0,0.0
7267,1,0.13246849048787296
7268,0,0.0
7268,1,0.057986815619594005
7269,0,0.0
7269,1,0.15455401101925378
7270,0,0.0
7270,1,0.0751379761238015
7271,0,0.023460420750112284
7271,1,0.18050997016048562
7272,0,0.0
7272,1,0.04930551705813996
7273,0,0.0
7273,1,0.14332113110177755
7274,0,0.0
7274,1,0.06730502762660885
7275,0,0.0
7275,1,0.17156906919720846
7276,0,0.0
7276,1,0.07790128045619851
7277,0,0.026772683203090508
7277,1,0.20675907825416515
7278,0,0.0
7278,1,0.05489905677499676
7279,0,0.0
7279,1,0.15438378980397469
7280,0,0.0
7280,1,0.07068294711329025
7281,0,0.0
7281,1,0.1890931423923211
7282,0,0.0
7282,1,0.07790128045619851
7283,0,0.030106454458428817
7283,1,0.23420205109429365
7284,0,0.0
7284,1,0.06055255112923113
7285,0,0.0
7285,1,0.16566262249920352
7286,0,0.0
7286,1,0.07068294711329025
7287,0,0.0
7287,1,0.20714941865128572
7288,0,0.0
7288,1,0.07790128045619851
7289,0,0.03346194470579132
7289,1,0.26292223325064634
7290,0,0.0
7290,1,0.06063817247948142
7291,0,0.0
7291,1,0.17716402804948972
7292,0,0.0
7292,1,0.07068294711329025
7293,0,0.0
7293,1,0.225762516171423
7294,0,0.0
7294,1,0.07790128045619851
7295,0,0.03683936688249717
7295,1,0.26336506479533117
7296,0,0.0
7296,1,0.06063817247948142
7297,0,0.0
7297,1,0.1888946603796912
7298,0,0.031549305782755326
7298,1,0.29516969300527146
7299,0,0.0
7299,1,0.07068294711329025
7300,0,0.0
7300,1,0.24495859528519712
7301,0,0.0
7301,1,0.07790128045619851
7302,0,0.036978926453035264
7302,1,0.26336506479533117
7303,0,0.0
7303,1,0.06063817247948142
7304,0,0.0
7304,1,0.2008614413141318
7305,0,0.031549305782755326
7305,1,0.29516969300527146
7306,0,0.0
7306,1,0.07068294711329025
7307,0,0.0
7307,1,0.25198188065228666
7308,0,0.0
7308,1,0.07790128045619851
7309,0,0.036978926453035264
7309,1,0.26336506479533117
7310,0,0.0
7310,1,0.06063817247948142
7311,0,0.0
7311,1,0.21307157419635764
7312,0,0.031549305782755326
7312,1,0.29516969300527146
7313,0,0.0
7313,1,0.07068294711329025
7314,0,0.0
7314,1,0.25198188065228666
7315,0,0.0
7315,1,0.07790128045619851
7316,0,0.036978926453035264
7316,1,0.26336506479533117
7317,0,0.0
7317,1,0.06063817247948142
7318,0,0.0
7318,1,0.22553255834832767
7319,0,0.031549305782755326
7319,1,0.29516969300527146
7320,0,0.0
7320,1,0.07068294711329025
7321,0,0.0
7321,1,0.25198188065228666
7322,0,0.0
7322,1,0.07790128045619851
7323,0,0.03697892645303528
7323,1,0.26336506479533134
7324,0,0.0
7324,1,0.06063817247948142
7325,0,0.0
7325,1,0.23405010341176039
7326,0,0.0
7326,1,0.07068294711329025
7327,0,0.0
7327,1,0.25198188065228666
7328,0,0.0
7328,1,0.07790128045619851
7329,0,0.03697892645303528
7329,1,0.26336506479533134
7330,0,0.0
7330,1,0.06063817247948142
7331,0,0.0
7331,1,0.23405010341176039
7332,0,0.0
7332,1,0.07068294711329025
7333,0,0.0
7333,1,0.25198188065228666
7334,0,0.0
7334,1,0.07790128045619851
7335,0,0.03697892645303528
7335,1,0.26336506479533134
7336,0,0.0
7336,1,0.06063817247948142
7337,0,0.0
7337,1,0.23405010341176039
7338,0,0.0
7338,1,0.07068294711329025
7339,0,0.0
7339,1,0.25198188065228666
7340,0,0.0
7340,1,0.07790128045619851
7341,0,0.03697892645303528
7341,1,0.26336506479533134
7342,0,0.0
7342,1,0.06063817247948142
7343,0,0.0
7343,1,0.23405010341176039
7344,0,0.0
7344,1,0.07068294711329025
7345,0,0.0
7345,1,0.25198188065228666
7346,0,0.0
7346,1,0.07790128045619851
7347,0,0.03697892645303528
7347,1,0.26336506479533134
7348,0,0.0
7348,1,0.06063817247948142
7349,0,0.0
7349,1,0.23405010341176039
7350,0,0.0
7350,1,0.07068294711329025
7351,0,0.0
7351,1,0.25198188065228666
7352,0,0.0
7352,1,0.07790128045619851
7353,0,0.03697892645303528
7353,1,0.26336506479533134
7354,0,0.0
7354,1,0.06063817247948142
7355,0,0.0
7355,1,0.23405010341176039
7356,0,0.0
7356,1,0.07068294711329025
7357,0,0.0
7357,1,0.25198188065228666
7358,0,0.0
7358,1,0.07790128045619851
7359,0,0.03697892645303528
7359,1,0.26336506479533134
7360,0,0.0
7360,1,0.06063817247948142
7361,0,0.0
7361,1,0.23405010341176039
7362,0,0.0
7362,1,0.07068294711329025
7363,0,0.0
7363,1,0.25198188065228666
7364,0,0.0
7364,1,0.07790128045619851
7365,0,0.03697892645303528
7365,1,0.26336506479533134
7366,0,0.0
7366,1,0.06063817247948142
7367,0,0.0
7367,1,0.2268021281515232
7368,0,0.0
7368,1,0.07068294711329025
7369,0,0.0
7369,1,0.25198188065228666
7370,0,0.0
7370,1,0.07790128045619851
7371,0,0.03682671253346213
7371,1,0.26336506479533134
7372,0,0.0
7372,1,0.06063817247948142
7373,0,0.0
7373,1,0.21431544465823207
7374,0,0.0
7374,1,0.07068294711329025
7375,0,0.0
7375,1,0.25198188065228666
7376,0,0.0
7376,1,0.07790128045619851
7377,0,0.03344937266306472
7377,1,0.26336506479533134
7378,0,0.0
7378,1,0.06063817247948142
7379,0,0.0
7379,1,0.20208038494012004
7380,0,0.0
7380,1,0.07068294711329025
7381,0,0.0
7381,1,0.25198188065228666
7382,0,0.0
7382,1,0.07790128045619851
7383,0,0.030093963921610362
7383,1,0.26336506479533134
7384,0,0.0
7384,1,0.06063817247948142
7385,0,0.0
7385,1,0.19008941902127943
7386,0,0.0
7386,1,0.07068294711329025
7387,0,0.0
7387,1,0.24692586077091178
7388,0,0.0
7388,1,0.07790128045619851
7389,0,0.026760273382124503
7389,1,0.26336506479533134
7390,0,0.0
7390,1,0.06063817247948144
7391,0,0.0
7391,1,0.17833531440975006
7392,0,0.0
7392,1,0.07068294711329025
7393,0,0.0
7393,1,0.22766953617368077
7394,0,0.0
7394,1,0.07790128045619851
7395,0,0.023448090865121087
7395,1,0.26336506479533134
7396,0,0.0
7396,1,0.06063817247948144
7397,0,0.0
7397,1,0.07068294711329025
7398,0,0.0
7398,1,0.20899891881712795
7399,0,0.0
7399,1,0.07790128045619851
7400,0,0.02015720889442995
7400,1,0.26336506479533134
7401,0,0.0
7401,1,0.05546587670584575
7402,0,0.0
7402,1,0.07068294711329025
7403,0,0.0
7403,1,0.19088768639491657
7404,0,0.0
7404,1,0.07790128045619851
7405,0,0.01688742265387382
7405,1,0.23703611151362258
7406,0,0.0
7406,1,0.04986634026961132
7407,0,0.0
7407,1,0.06825288403664201
7408,0,0.0
7408,1,0.17331107059130307
7409,0,0.0
7409,1,0.07790128045619851
7410,0,0.013638529944775732
7410,1,0.2094683686190266
7411,0,0.0
7411,1,0.044325904446614064
7412,0,0.0
7412,1,0.05891818634894034
7413,0,0.0
7413,1,0.07662780558902041
7414,0,0.010410331144278424
7414,1,0.1831025522339116
7415,0,0.0
7415,1,0.03884363847775095
7416,0,0.0
7416,1,0.049745213949092024
7417,0,0.0
7417,1,0.06201986972750109
7418,0,0.007202629164457688
7418,1,0.15786173511178636
7419,0,0.0
7419,1,0.040729800053420355
7420,0,0.0
7420,1,0.04780303504060167
7421,0,0.0
7421,1,0.031867919799957733
7422,0,0.0
7422,1,0.033961802463694596
7423,0,0.0
7423,1,0.020481481211026033
7424,0,0.0
7424,1,0.0
7425,0,0.0
7425,1,0.0
7426,0,0.0
7426,1,0.0
7427,0,0.0
7427,1,0.0
7428,0,0.0
7428,1,0.0
7429,0,0.0
7429,1,0.0
7430,0,0.0
7430,1,0.0
7431,0,0.0
7431,1,0.0
7432,0,0.0
7432,1,0.0
7433,0,0.0
7433,1,0.0
7434,0,0.0
7434,1,0.0
7435,0,0.0
7435,1,0.0
7436,0,0.0
7436,1,0.0
7437,0,0.0
7437,1,0.0
7438,0,0.0
7438,1,0.0
7439,0,0.0
7439,1,0.009308682639693372
7440,0,0.0
7440,1,0.0
7441,0,0.0
7441,1,0.0
7442,0,0.0
7442,1,0.0
7443,0,0.0
7443,1,0.0
7444,0,0.0
7444,1,0.024163373196100558
7445,0,0.0
7445,1,0.0
7446,0,0.0
7446,1,0.0
7447,0,0.0
7447,1,0.0023299638264590683
7448,0,0.0
7448,1,0.0
7449,0,0.0
7449,1,0.03946184865011643
7450,0,0.0
7450,1,0.0
7451,0,0.0
7451,1,0.005533206074521848
7452,0,0.0
7452,1,0.010211399452976996
7453,0,0.0
7453,1,0.07614767290641077
7454,0,0.0
7454,1,0.0
7455,0,0.0
7455,1,0.05522429772783738
7456,0,0.0
7456,1,0.0
7457,0,0.00036453825921538334
7457,1,0.024515080224921635
7458,0,0.0
7458,1,0.018217762666541352
7459,0,0.0
7459,1,0.0880595708545346
7460,0,0.0
7460,1,0.007098463982063588
7461,0,0.0
7461,1,0.07147215258196403
7462,0,0.0
7462,1,0.0
7463,0,0.0017044391529246082
7463,1,0.044227401002075006
7464,0,0.0
7464,1,0.026352047512086422
7465,0,0.0
7465,1,0.10023812646643049
7466,0,0.0
7466,1,0.018361946528566323
7467,0,0.0
7467,1,0.08822818601736937
7468,0,0.0
7468,1,0.00734486528175007
7469,0,0.0030479342210672027
7469,1,0.06471315833036793
7470,0,0.0
7470,1,0.034617344479701245
7471,0,0.0
7471,1,0.11269239512594179
7472,0,0.0
7472,1,0.029880222372031747
7473,0,0.0
7473,1,0.10551661798426887
7474,0,0.0
7474,1,0.023329385196801264
7475,0,0.004395037944683197
7475,1,0.08601878316313727
7476,0,0.0
7476,1,0.04301684441956048
7477,0,0.0
7477,1,0.12543184692497125
7478,0,0.0
7478,1,0.04166203600645509
7479,0,0.0
7479,1,0.12336323238625616
7480,0,0.0
7480,1,0.039829368289512966
7481,0,0.0057457648827099845
7481,1,0.10819449879924421
7482,0,0.0
7482,1,0.05155384264911538
7483,0,0.0
7483,1,0.13846639067884184
7484,0,0.0
7484,1,0.053716536703985435
7485,0,0.0
7485,1,0.14179550538793678
7486,0,0.0
7486,1,0.0568701568880846
7487,0,0.007100129672506808
7487,1,0.13129471613862703
7488,0,0.0
7488,1,0.06023174326365118
7489,0,0.0
7489,1,0.15180639963006096
7490,0,0.0
7490,1,0.06605330221035512
7491,0,0.0
7491,1,0.16084274656500047
7492,0,0.0
7492,1,0.0744787822455472
7493,0,0.00845814703038351
7493,1,0.15537847942465108
7494,0,0.0
7494,1,0.06905406366205664
7495,0,0.0
7495,1,0.16546273898061772
7496,0,0.0
7496,1,0.07868236412456481
7497,0,0.0
7497,1,0.1805362544218211
7498,0,0.0
7498,1,0.09268410762042084
7499,0,0.00981983175213354
7499,1,0.18050997016048562
7500,0,0.0
7500,1,0.07802443930044659
7501,0,0.0
7501,1,0.17944679540639347
7502,0,0.0
7502,1,0.091614235104167
7503,0,0.0
7503,1,0.20090948801222888
7504,0,0.0
7504,1,0.096150403717075
7505,0,0.011185198713571312
7505,1,0.20675907825416515
7506,0,0.0
7506,1,0.08714662868713377
7507,0,0.0
7507,1,0.1937705087221872
7508,0,0.0
7508,1,0.09632229639497406
7509,0,0.0
7509,1,0.22199825664293102
7510,0,0.0
7510,1,0.096150403717075
7511,0,0.012554262871073902
7511,1,0.23420205109429365
7512,0,0.0
7512,1,0.09642451863336848
7513,0,0.0
7513,1,0.2084464058824292
7514,0,0.0
7514,1,0.09632229639497406
7515,0,0.0
7515,1,0.2438409299221164
7516,0,0.0
7516,1,0.096150403717075
7517,0,0.01392703926212717
7517,1,0.26292223325064634
7518,0,0.0
7518,1,0.09656548140298941
7519,0,0.0
7519,1,0.22348763752108544
7520,0,0.0
7520,1,0.09632229639497406
7521,0,0.0
7521,1,0.26647867074520143
7522,0,0.0
7522,1,0.096150403717075
7523,0,0.015303543005876325
7523,1,0.26336506479533117
7524,0,0.0
7524,1,0.09656548140298941
7525,0,0.0
7525,1,0.23890801725477329
7526,0,0.013145191299741744
7526,1,0.29516969300527146
7527,0,0.0
7527,1,0.09632229639497406
7528,0,0.0
7528,1,0.289955694194057
7529,0,0.0
7529,1,0.096150403717075
7530,0,0.015360309190684056
7530,1,0.26336506479533117
7531,0,0.0
7531,1,0.09656548140298941
7532,0,0.0
7532,1,0.2547220639959863
7533,0,0.013145191299741744
7533,1,0.29516969300527146
7534,0,0.0
7534,1,0.09632229639497406
7535,0,0.0
7535,1,0.29857851664895035
7536,0,0.0
7536,1,0.096150403717075
7537,0,0.015360309190684056
7537,1,0.26336506479533117
7538,0,0.0
7538,1,0.09656548140298941
7539,0,0.0
7539,1,0.27094504754886267
7540,0,0.013145191299741744
7540,1,0.29516969300527146
7541,0,0.0
7541,1,0.09632229639497406
7542,0,0.0
7542,1,0.29857851664895035
7543,0,0.0
7543,1,0.096150403717075
7544,0,0.015360309190684056
7544,1,0.26336506479533117
7545,0,0.0
7545,1,0.09656548140298944
7546,0,0.0
7546,1,0.2875930377884824
7547,0,0.013145191299741744
7547,1,0.29516969300527146
7548,0,0.0
7548,1,0.09632229639497406
7549,0,0.0
7549,1,0.29857851664895035
7550,0,0.0
7550,1,0.096150403717075
7551,0,0.01536030919068406
7551,1,0.26336506479533134
7552,0,0.0
7552,1,0.09656548140298944
7553,0,0.0
7553,1,0.299026261464458
7554,0,0.0
7554,1,0.09632229639497406
7555,0,0.0
7555,1,0.29857851664895035
7556,0,0.0
7556,1,0.096150403717075
7557,0,0.01536030919068406
7557,1,0.26336506479533134
7558,0,0.0
7558,1,0.09656548140298944
7559,0,0.0
7559,1,0.299026261464458
7560,0,0.0
7560,1,0.09632229639497406
7561,0,0.0
7561,1,0.29857851664895035
7562,0,0.0
7562,1,0.096150403717075
7563,0,0.01536030919068406
7563,1,0.26336506479533134
7564,0,0.0
7564,1,0.09656548140298944
7565,0,0.0
7565,1,0.299026261464458
7566,0,0.0
7566,1,0.09632229639497406
7567,0,0.0
7567,1,0.29857851664895035
7568,0,0.0
7568,1,0.096150403717075
7569,0,0.01536030919068406
7569,1,0.26336506479533134
7570,0,0.0
7570,1,0.09656548140298944
7571,0,0.0
7571,1,0.299026261464458
7572,0,0.0
7572,1,0.09632229639497406
7573,0,0.0
7573,1,0.29857851664895035
7574,0,0.0
7574,1,0.096150403717075
7575,0,0.01536030919068406
7575,1,0.26336506479533134
7576,0,0.0
7576,1,0.09656548140298944
7577,0,0.0
7577,1,0.299026261464458
7578,0,0.0
7578,1,0.09632229639497406
7579,0,0.0
7579,1,0.29857851664895035
7580,0,0.0
7580,1,0.096150403717075
7581,0,0.01536030919068406
7581,1,0.26336506479533134
7582,0,0.0
7582,1,0.09656548140298944
7583,0,0.0
7583,1,0.299026261464458
7584,0,0.0
7584,1,0.09632229639497406
7585,0,0.0
7585,1,0.29857851664895035
7586,0,0.0
7586,1,0.096150403717075
7587,0,0.01536030919068406
7587,1,0.26336506479533134
7588,0,0.0
7588,1,0.09656548140298944
7589,0,0.0
7589,1,0.299026261464458
7590,0,0.0
7590,1,0.09632229639497406
7591,0,0.0
7591,1,0.29857851664895035
7592,0,0.0
7592,1,0.096150403717075
7593,0,0.01536030919068406
7593,1,0.26336506479533134
7594,0,0.0
7594,1,0.09656548140298944
7595,0,0.0
7595,1,0.2892944254938935
7596,0,0.0
7596,1,0.09632229639497406
7597,0,0.0
7597,1,0.29857851664895035
7598,0,0.0
7598,1,0.096150403717075
7599,0,0.01529839537779174
7599,1,0.26336506479533134
7600,0,0.0
7600,1,0.09656548140298944
7601,0,0.0
7601,1,0.2726026950272614
7602,0,0.0
7602,1,0.09632229639497406
7603,0,0.0
7603,1,0.29857851664895035
7604,0,0.0
7604,1,0.096150403717075
7605,0,0.013921905582399613
7605,1,0.26336506479533134
7606,0,0.0
7606,1,0.09656548140298944
7607,0,0.0
7607,1,0.2563376365658403
7608,0,0.0
7608,1,0.09632229639497406
7609,0,0.0
7609,1,0.29857851664895035
7610,0,0.0
7610,1,0.096150403717075
7611,0,0.01254914308308699
7611,1,0.26336506479533134
7612,0,0.0
7612,1,0.09656548140298944
7613,0,0.0
7613,1,0.2404830967569921
7614,0,0.0
7614,1,0.09632229639497406
7615,0,0.0
7615,1,0.2923691974994499
7616,0,0.0
7616,1,0.096150403717075
7617,0,0.011180092761014657
7617,1,0.26336506479533134
7618,0,0.0
7618,1,0.09656548140298948
7619,0,0.0
7619,1,0.22502372748482596
7620,0,0.0
7620,1,0.09632229639497406
7621,0,0.0
7621,1,0.2688050433869481
7622,0,0.0
7622,1,0.096150403717075
7623,0,0.009814739579000678
7623,1,0.26336506479533134
7624,0,0.0
7624,1,0.09656548140298948
7625,0,0.0
7625,1,0.09632229639497406
7626,0,0.0
7626,1,0.2460848064201856
7627,0,0.0
7627,1,0.096150403717075
7628,0,0.008453068580969857
7628,1,0.26336506479533134
7629,0,0.0
7629,1,0.08807419535614795
7630,0,0.0
7630,1,0.09632229639497406
7631,0,0.0
7631,1,0.22416394856845592
7632,0,0.0
7632,1,0.096150403717075
7633,0,0.007095064891407633
7633,1,0.23703611151362258
7634,0,0.0
7634,1,0.07893649842298585
7635,0,0.0
7635,1,0.09293424736600177
7636,0,0.0
7636,1,0.2030010116353708
7637,0,0.0
7637,1,0.096150403717075
7638,0,0.005740713714818393
7638,1,0.2094683686190266
7639,0,0.0
7639,1,0.06995100090696293
7640,0,0.0
7640,1,0.07997126797158395
7641,0,0.0
7641,1,0.09455243646702392
7642,0,0.004390000335188132
7642,1,0.1831025522339116
7643,0,0.0
7643,1,0.061113931616330885
7644,0,0.0
7644,1,0.06731218451019483
7645,0,0.0
7645,1,0.07628532141270594
7646,0,0.0030429101154514594
7646,1,0.15786173511178636
7647,0,0.0
7647,1,0.054946434276959666
7648,0,0.0
7648,1,0.058617921724552234
7649,0,0.0
7649,1,0.042863938473420876
7650,0,0.0
7650,1,0.0415211810890619
7651,0,0.0
7651,1,0.024967890404724868
7652,0,0.0
7652,1,0.0
7653,0,0.0
7653,1,0.0
7654,0,0.0
7654,1,0.0
7655,0,0.0
7655,1,0.0
7656,0,0.0
7656,1,0.0
7657,0,0.0
7657,1,0.0
7658,0,0.0
7658,1,0.0
7659,0,0.0
7659,1,0.0
7660,0,0.0
7660,1,0.0
7661,0,0.0
7661,1,0.0
7662,0,0.0
7662,1,0.0
7663,0,0.0
7663,1,0.0
7664,0,0.0
7664,1,0.0
7665,0,0.0
7665,1,0.0
7666,0,0.0
7666,1,0.0
7667,0,0.0
7667,1,0.010481186877422829
7668,0,0.0
7668,1,0.0
7669,0,0.0
7669,1,0.0
7670,0,0.0
7670,1,0.0
7671,0,0.0
7671,1,0.0
7672,0,0.0
7672,1,0.027257476695525525
7673,0,0.0
7673,1,0.0
7674,0,0.0
7674,1,0.0
7675,0,0.0
7675,1,0.003149844243947533
7676,0,0.0
7676,1,0.0
7677,0,0.0
7677,1,0.04460022019800445
7678,0,0.0
7678,1,0.0
7679,0,0.0
7679,1,0.005533206074521848
7680,0,0.0
7680,1,0.01384294481839296
7681,0,0.0
7681,1,0.09077290892556487
7682,0,0.0
7682,1,0.0
7683,0,0.0
7683,1,0.06253859963351274
7684,0,0.0
7684,1,0.0
7685,0,0.0
7685,1,0.024515080224921635
7686,0,0.0
7686,1,0.024766468331922743
7687,0,0.0
7687,1,0.1051962983591068
7688,0,0.0
7688,1,0.008878884952231696
7689,0,0.0
7689,1,0.08110383680152092
7690,0,0.0
7690,1,0.0
7691,0,0.0
7691,1,0.044227401002075006
7692,0,0.0
7692,1,0.035927943895070605
7693,0,0.0
7693,1,0.12000624282702041
7694,0,0.0
7694,1,0.023032057996266724
7695,0,0.0
7695,1,0.10032937440150642
7696,0,0.0
7696,1,0.008649340845784502
7697,0,0.0
7697,1,0.06471315833036793
7698,0,0.0
7698,1,0.047335232250451165
7699,0,0.0
7699,1,0.13521849323788712
7700,0,0.0
7700,1,0.037587979868076875
7701,0,0.0
7701,1,0.12025107708234231
7702,0,0.0
7702,1,0.027550414209192742
7703,0,0.0
7703,1,0.08601878316313727
7704,0,0.0
7704,1,0.05899654423516353
7705,0,0.0
7705,1,0.15084966801682867
7706,0,0.0
7706,1,0.05256408989099681
7707,0,0.0
7707,1,0.14090745473465735
7708,0,0.0
7708,1,0.047173389466297004
7709,0,0.0
7709,1,0.10819449879924421
7710,0,0.0
7710,1,0.07092046049047472
7711,0,0.0
7711,1,0.16691731366488677
7712,0,0.0
7712,1,0.06797884898113825
7713,0,0.0
7713,1,0.16233991095107647
7714,0,0.0
7714,1,0.06756042995877427
7715,0,0.0
7715,1,0.13129471613862703
7716,0,0.0
7716,1,0.08311595251820962
7717,0,0.0
7717,1,0.1834399704632496
7718,0,0.0
7718,1,0.08385181556512943
7719,0,0.0
7719,1,0.18459302002723207
7720,0,0.0
7720,1,0.08875704767334316
7721,0,0.0
7721,1,0.15537847942465108
7722,0,0.0
7722,1,0.09559240519243704
7723,0,0.0
7723,1,0.20043724383957895
7724,0,0.0
7724,1,0.1002037283700132
7725,0,0.0
7725,1,0.2077148364031141
7726,0,0.0
7726,1,0.110812442416093
7727,0,0.0
7727,1,0.18050997016048562
7728,0,0.0
7728,1,0.10835964084516457
7729,0,0.0
7729,1,0.2179298819739906
7730,0,0.0
7730,1,0.11705659682217555
7731,0,0.0
7731,1,0.23175724106536832
7732,0,0.0
7732,1,0.11502809267760927
7733,0,0.0
7733,1,0.20675907825416515
7734,0,0.0
7734,1,0.12142794505595224
7735,0,0.0
7735,1,0.23593986029056419
7736,0,0.0
7736,1,0.12321972951727886
7737,0,0.0
7737,1,0.25677633016572077
7738,0,0.0
7738,1,0.11502809267760927
7739,0,0.0
7739,1,0.23420205109429365
7740,0,0.0
7740,1,0.1348080942877559
7741,0,0.0
7741,1,0.254490473557812
7742,0,0.0
7742,1,0.12321972951727886
7743,0,0.0
7743,1,0.2828328519823457
7744,0,0.0
7744,1,0.11502809267760927
7745,0,0.0
7745,1,0.26292223325064634
7746,0,0.0
7746,1,0.13501207956679281
7747,0,0.0
7747,1,0.27360643640972626
7748,0,0.0
7748,1,0.12321972951727886
7749,0,0.0
7749,1,0.30999269938871804
7750,0,0.0
7750,1,0.11502809267760927
7751,0,0.0
7751,1,0.26336506479533117
7752,0,0.0
7752,1,0.13501207956679281
7753,0,0.0
7753,1,0.2933139931994933
7754,0,0.0
7754,1,0.29516969300527146
7755,0,0.0
7755,1,0.12321972951727886
7756,0,0.0
7756,1,0.3383274662342265
7757,0,0.0
7757,1,0.11502809267760927
7758,0,0.0
7758,1,0.26336506479533117
7759,0,0.0
7759,1,0.13501207956679281
7760,0,0.0
7760,1,0.3136410382126482
7761,0,0.0
7761,1,0.29516969300527146
7762,0,0.0
7762,1,0.12321972951727886
7763,0,0.0
7763,1,0.3487777294912032
7764,0,0.0
7764,1,0.11502809267760927
7765,0,0.0
7765,1,0.26336506479533117
7766,0,0.0
7766,1,0.13501207956679281
7767,0,0.0
7767,1,0.33461724739760484
7768,0,0.0
7768,1,0.29516969300527146
7769,0,0.0
7769,1,0.12321972951727886
7770,0,0.0
7770,1,0.3487777294912032
7771,0,0.0
7771,1,0.11502809267760927
7772,0,0.0
7772,1,0.26336506479533117
7773,0,0.0
7773,1,0.13501207956679284
7774,0,0.0
7774,1,0.3562742229218173
7775,0,0.0
7775,1,0.29516969300527146
7776,0,0.0
7776,1,0.12321972951727886
7777,0,0.0
7777,1,0.3487777294912032
7778,0,0.0
7778,1,0.11502809267760927
7779,0,0.0
7779,1,0.26336506479533134
7780,0,0.0
7780,1,0.13501207956679284
7781,0,0.0
7781,1,0.3712250612192463
7782,0,0.0
7782,1,0.12321972951727886
7783,0,0.0
7783,1,0.3487777294912032
7784,0,0.0
7784,1,0.11502809267760927
7785,0,0.0
7785,1,0.26336506479533134
7786,0,0.0
7786,1,0.13501207956679284
7787,0,0.0
7787,1,0.3712250612192463
7788,0,0.0
7788,1,0.12321972951727886
7789,0,0.0
7789,1,0.3487777294912032
7790,0,0.0
7790,1,0.11502809267760927
7791,0,0.0
7791,1,0.26336506479533134
7792,0,0.0
7792,1,0.13501207956679284
7793,0,0.0
7793,1,0.3712250612192463
7794,0,0.0
7794,1,0.12321972951727886
7795,0,0.0
7795,1,0.3487777294912032
7796,0,0.0
7796,1,0.11502809267760927
7797,0,0.0
7797,1,0.26336506479533134
7798,0,0.0
7798,1,0.13501207956679284
7799,0,0.0
7799,1,0.3712250612192463
7800,0,0.0
7800,1,0.12321972951727886
7801,0,0.0
7801,1,0.3487777294912032
7802,0,0.0
7802,1,0.11502809267760927
7803,0,0.0
7803,1,0.26336506479533134
7804,0,0.0
7804,1,0.13501207956679284
7805,0,0.0
7805,1,0.3712250612192463
7806,0,0.0
7806,1,0.12321972951727886
7807,0,0.0
7807,1,0.3487777294912032
7808,0,0.0
7808,1,0.11502809267760927
7809,0,0.0
7809,1,0.26336506479533134
7810,0,0.0
7810,1,0.13501207956679284
7811,0,0.0
7811,1,0.3712250612192463
7812,0,0.0
7812,1,0.12321972951727886
7813,0,0.0
7813,1,0.3487777294912032
7814,0,0.0
7814,1,0.11502809267760927
7815,0,0.0
7815,1,0.26336506479533134
7816,0,0.0
7816,1,0.13501207956679284
7817,0,0.0
7817,1,0.3712250612192463
7818,0,0.0
7818,1,0.12321972951727886
7819,0,0.0
7819,1,0.3487777294912032
7820,0,0.0
7820,1,0.11502809267760927
7821,0,0.0
7821,1,0.26336506479533134
7822,0,0.0
7822,1,0.13501207956679284
7823,0,0.0
7823,1,0.35849505273916105
7824,0,0.0
7824,1,0.12321972951727886
7825,0,0.0
7825,1,0.3487777294912032
7826,0,0.0
7826,1,0.11502809267760927
7827,0,0.0
7827,1,0.26336506479533134
7828,0,0.0
7828,1,0.13501207956679284
7829,0,0.0
7829,1,0.33676766286436827
7830,0,0.0
7830,1,0.12321972951727886
7831,0,0.0
7831,1,0.3487777294912032
7832,0,0.0
7832,1,0.11502809267760927
7833,0,0.0
7833,1,0.26336506479533134
7834,0,0.0
7834,1,0.13501207956679284
7835,0,0.0
7835,1,0.3157243358713196
7836,0,0.0
7836,1,0.12321972951727886
7837,0,0.0
7837,1,0.3487777294912032
7838,0,0.0
7838,1,0.11502809267760927
7839,0,0.0
7839,1,0.26336506479533134
7840,0,0.0
7840,1,0.13501207956679284
7841,0,0.0
7841,1,0.2953332669822989
7842,0,0.0
7842,1,0.12321972951727886
7843,0,0.0
7843,1,0.34125011540241124
7844,0,0.0
7844,1,0.11502809267760927
7845,0,0.0
7845,1,0.26336506479533134
7846,0,0.0
7846,1,0.1350120795667929
7847,0,0.0
7847,1,0.275564592968684
7848,0,0.0
7848,1,0.12321972951727886
7849,0,0.0
7849,1,0.3127927738190899
7850,0,0.0
7850,1,0.11502809267760927
7851,0,0.0
7851,1,0.26336506479533134
7852,0,0.0
